id,date,time,milli sec,timestamp1,l_fm_odg_spab11,d_ffb_cfb,d_ffb_ltf,l_fm_odg_ffbmps,steelidtotal,type
377,2019-5-10,18:58:02,750,1557514683,1,994,551,22.160913,2019-05-10 08:25:18 NO405,
378,2019-5-10,18:58:03,0,1557514683,1,997,552,22.158497,2019-05-10 08:25:18 NO405,
379,2019-5-10,18:58:03,250,1557514683,1,996,552,22.158497,2019-05-10 08:25:18 NO405,
380,2019-5-10,18:58:03,500,1557514684,1,1012,550,22.156082,2019-05-10 08:25:18 NO405,
381,2019-5-10,18:58:03,750,1557514684,1,1002,551,22.160913,2019-05-10 08:25:18 NO405,
382,2019-5-10,18:58:04,0,1557514684,1,994,551,22.159706,2019-05-10 08:25:18 NO405,
383,2019-5-10,18:58:04,250,1557514684,1,993,550,22.160913,2019-05-10 08:25:18 NO405,
384,2019-5-10,18:58:04,500,1557514685,1,990,550,22.158497,2019-05-10 08:25:18 NO405,
385,2019-5-10,18:58:04,750,1557514685,1,1010,552,22.15729,2019-05-10 08:25:18 NO405,
386,2019-5-10,18:58:05,0,1557514685,1,1005,550,22.159706,2019-05-10 08:25:18 NO405,
387,2019-5-10,18:58:05,250,1557514685,1,1005,553,22.160913,2019-05-10 08:25:18 NO405,
388,2019-5-10,18:58:05,500,1557514686,1,1011,556,22.158497,2019-05-10 08:25:18 NO405,
389,2019-5-10,18:58:05,750,1557514686,1,1003,554,22.160913,2019-05-10 08:25:18 NO405,
390,2019-5-10,18:58:06,0,1557514686,1,982,548,22.159706,2019-05-10 08:25:18 NO405,
391,2019-5-10,18:58:06,250,1557514686,1,1018,550,22.160913,2019-05-10 08:25:18 NO405,
392,2019-5-10,18:58:06,500,1557514687,1,1019,552,22.159706,2019-05-10 08:25:18 NO405,
393,2019-5-10,18:58:06,750,1557514687,1,1020,557,22.158497,2019-05-10 08:25:18 NO405,
394,2019-5-10,18:58:07,0,1557514687,1,1009,558,22.15729,2019-05-10 08:25:18 NO405,
395,2019-5-10,18:58:07,250,1557514687,1,1025,562,22.15729,2019-05-10 08:25:18 NO405,
396,2019-5-10,18:58:07,500,1557514688,1,1013,564,22.160913,2019-05-10 08:25:18 NO405,
397,2019-5-10,18:58:07,750,1557514688,1,1017,563,22.160913,2019-05-10 08:25:18 NO405,
398,2019-5-10,18:58:08,0,1557514688,1,1007,560,22.162121,2019-05-10 08:25:18 NO405,
399,2019-5-10,18:58:08,250,1557514688,1,1020,560,22.159706,2019-05-10 08:25:18 NO405,
400,2019-5-10,18:58:08,500,1557514689,1,989,554,22.159706,2019-05-10 08:25:18 NO405,
401,2019-5-10,18:58:08,750,1557514689,1,985,546,22.162121,2019-05-10 08:25:18 NO405,
402,2019-5-10,18:58:09,0,1557514689,1,1018,553,22.159706,2019-05-10 08:25:18 NO405,
403,2019-5-10,18:58:09,250,1557514689,1,1040,570,22.158497,2019-05-10 08:25:18 NO405,
404,2019-5-10,18:58:09,500,1557514690,1,1050,586,22.153666,2019-05-10 08:25:18 NO405,
405,2019-5-10,18:58:09,750,1557514690,1,1072,592,22.156082,2019-05-10 08:25:18 NO405,
533,2019-5-10,18:58:41,750,1557514722,1,904,582,22.319118,2019-05-10 08:25:18 NO406,
534,2019-5-10,18:58:42,0,1557514722,1,927,689,22.258736,2019-05-10 08:25:18 NO406,
535,2019-5-10,18:58:42,250,1557514722,1,940,589,22.197144,2019-05-10 08:25:18 NO406,
536,2019-5-10,18:58:42,500,1557514723,1,1074,574,22.154873,2019-05-10 08:25:18 NO406,
537,2019-5-10,18:58:42,750,1557514723,1,1095,606,22.154873,2019-05-10 08:25:18 NO406,
538,2019-5-10,18:58:43,0,1557514723,1,1089,609,22.15729,2019-05-10 08:25:18 NO406,
539,2019-5-10,18:58:43,250,1557514723,1,1083,607,22.160913,2019-05-10 08:25:18 NO406,
540,2019-5-10,18:58:43,500,1557514724,1,1093,607,22.160913,2019-05-10 08:25:18 NO406,
541,2019-5-10,18:58:43,750,1557514724,1,986,555,22.170574,2019-05-10 08:25:18 NO406,
542,2019-5-10,18:58:44,0,1557514724,1,1074,690,22.156082,2019-05-10 08:25:18 NO406,
543,2019-5-10,18:58:44,250,1557514724,1,1087,600,22.15729,2019-05-10 08:25:18 NO406,
544,2019-5-10,18:58:44,500,1557514725,1,1056,591,22.160913,2019-05-10 08:25:18 NO406,
545,2019-5-10,18:58:44,750,1557514725,1,1038,583,22.162121,2019-05-10 08:25:18 NO406,
546,2019-5-10,18:58:45,0,1557514725,1,1024,571,22.159706,2019-05-10 08:25:18 NO406,
547,2019-5-10,18:58:45,250,1557514725,1,1022,561,22.163328,2019-05-10 08:25:18 NO406,
548,2019-5-10,18:58:45,500,1557514726,1,1003,556,22.162121,2019-05-10 08:25:18 NO406,
549,2019-5-10,18:58:45,750,1557514726,1,1020,555,22.162121,2019-05-10 08:25:18 NO406,
550,2019-5-10,18:58:46,0,1557514726,1,1015,558,22.160913,2019-05-10 08:25:18 NO406,
551,2019-5-10,18:58:46,250,1557514726,1,1017,553,22.159706,2019-05-10 08:25:18 NO406,
552,2019-5-10,18:58:46,500,1557514727,1,1023,556,22.158497,2019-05-10 08:25:18 NO406,
553,2019-5-10,18:58:46,750,1557514727,1,998,550,22.160913,2019-05-10 08:25:18 NO406,
554,2019-5-10,18:58:47,0,1557514727,1,1008,548,22.162121,2019-05-10 08:25:18 NO406,
555,2019-5-10,18:58:47,250,1557514727,1,1028,547,22.160913,2019-05-10 08:25:18 NO406,
556,2019-5-10,18:58:47,500,1557514728,1,1014,548,22.158497,2019-05-10 08:25:18 NO406,
557,2019-5-10,18:58:47,750,1557514728,1,1003,549,22.158497,2019-05-10 08:25:18 NO406,
558,2019-5-10,18:58:48,0,1557514728,1,1017,550,22.159706,2019-05-10 08:25:18 NO406,
559,2019-5-10,18:58:48,250,1557514728,1,1003,552,22.160913,2019-05-10 08:25:18 NO406,
560,2019-5-10,18:58:48,500,1557514729,1,1009,552,22.160913,2019-05-10 08:25:18 NO406,
561,2019-5-10,18:58:48,750,1557514729,1,1003,552,22.159706,2019-05-10 08:25:18 NO406,
562,2019-5-10,18:58:49,0,1557514729,1,1003,553,22.159706,2019-05-10 08:25:18 NO406,
563,2019-5-10,18:58:49,250,1557514729,1,1003,552,22.159706,2019-05-10 08:25:18 NO406,
564,2019-5-10,18:58:49,500,1557514730,1,991,555,22.160913,2019-05-10 08:25:18 NO406,
565,2019-5-10,18:58:49,750,1557514730,1,1014,554,22.160913,2019-05-10 08:25:18 NO406,
566,2019-5-10,18:58:50,0,1557514730,1,1003,557,22.158497,2019-05-10 08:25:18 NO406,
567,2019-5-10,18:58:50,250,1557514730,1,1020,558,22.15729,2019-05-10 08:25:18 NO406,
568,2019-5-10,18:58:50,500,1557514731,1,1013,557,22.160913,2019-05-10 08:25:18 NO406,
569,2019-5-10,18:58:50,750,1557514731,1,1004,554,22.160913,2019-05-10 08:25:18 NO406,
570,2019-5-10,18:58:51,0,1557514731,1,1003,552,22.159706,2019-05-10 08:25:18 NO406,
571,2019-5-10,18:58:51,250,1557514731,1,1008,551,22.158497,2019-05-10 08:25:18 NO406,
572,2019-5-10,18:58:51,500,1557514732,1,990,549,22.159706,2019-05-10 08:25:18 NO406,
573,2019-5-10,18:58:51,750,1557514732,1,986,548,22.158497,2019-05-10 08:25:18 NO406,
574,2019-5-10,18:58:52,0,1557514732,1,995,549,22.159706,2019-05-10 08:25:18 NO406,
575,2019-5-10,18:58:52,250,1557514732,1,1003,549,22.159706,2019-05-10 08:25:18 NO406,
576,2019-5-10,18:58:52,500,1557514733,1,991,549,22.158497,2019-05-10 08:25:18 NO406,
577,2019-5-10,18:58:52,750,1557514733,1,993,548,22.15729,2019-05-10 08:25:18 NO406,
578,2019-5-10,18:58:53,0,1557514733,1,995,547,22.162121,2019-05-10 08:25:18 NO406,
579,2019-5-10,18:58:53,250,1557514733,1,992,547,22.162121,2019-05-10 08:25:18 NO406,
580,2019-5-10,18:58:53,500,1557514734,1,988,546,22.162121,2019-05-10 08:25:18 NO406,
581,2019-5-10,18:58:53,750,1557514734,1,999,546,22.158497,2019-05-10 08:25:18 NO406,
582,2019-5-10,18:58:54,0,1557514734,1,991,546,22.158497,2019-05-10 08:25:18 NO406,
583,2019-5-10,18:58:54,250,1557514734,1,1011,545,22.160913,2019-05-10 08:25:18 NO406,
584,2019-5-10,18:58:54,500,1557514735,1,995,545,22.160913,2019-05-10 08:25:18 NO406,
585,2019-5-10,18:58:54,750,1557514735,1,1006,544,22.160913,2019-05-10 08:25:18 NO406,
586,2019-5-10,18:58:55,0,1557514735,1,1002,545,22.15729,2019-05-10 08:25:18 NO406,
587,2019-5-10,18:58:55,250,1557514735,1,991,546,22.160913,2019-05-10 08:25:18 NO406,
588,2019-5-10,18:58:55,500,1557514736,1,999,546,22.159706,2019-05-10 08:25:18 NO406,
589,2019-5-10,18:58:55,750,1557514736,1,1004,546,22.159706,2019-05-10 08:25:18 NO406,
590,2019-5-10,18:58:56,0,1557514736,1,995,546,22.159706,2019-05-10 08:25:18 NO406,
591,2019-5-10,18:58:56,250,1557514736,1,1007,546,22.159706,2019-05-10 08:25:18 NO406,
592,2019-5-10,18:58:56,500,1557514737,1,1000,548,22.159706,2019-05-10 08:25:18 NO406,
593,2019-5-10,18:58:56,750,1557514737,1,1001,549,22.159706,2019-05-10 08:25:18 NO406,
594,2019-5-10,18:58:57,0,1557514737,1,1000,550,22.159706,2019-05-10 08:25:18 NO406,
595,2019-5-10,18:58:57,250,1557514737,1,1010,550,22.159706,2019-05-10 08:25:18 NO406,
596,2019-5-10,18:58:57,500,1557514738,1,1007,551,22.15729,2019-05-10 08:25:18 NO406,
597,2019-5-10,18:58:57,750,1557514738,1,999,552,22.156082,2019-05-10 08:25:18 NO406,
598,2019-5-10,18:58:58,0,1557514738,1,1010,553,22.158497,2019-05-10 08:25:18 NO406,
599,2019-5-10,18:58:58,250,1557514738,1,1013,556,22.160913,2019-05-10 08:25:18 NO406,
600,2019-5-10,18:58:58,500,1557514739,1,1023,557,22.159706,2019-05-10 08:25:18 NO406,
601,2019-5-10,18:58:58,750,1557514739,1,1011,559,22.159706,2019-05-10 08:25:18 NO406,
602,2019-5-10,18:58:59,0,1557514739,1,1029,560,22.159706,2019-05-10 08:25:18 NO406,
603,2019-5-10,18:58:59,250,1557514739,1,1011,559,22.160913,2019-05-10 08:25:18 NO406,
604,2019-5-10,18:58:59,500,1557514740,1,1019,557,22.160913,2019-05-10 08:25:18 NO406,
605,2019-5-10,18:58:59,750,1557514740,1,1017,551,22.162121,2019-05-10 08:25:18 NO406,
606,2019-5-10,18:59:00,0,1557514740,1,1008,551,22.15729,2019-05-10 08:25:18 NO406,
607,2019-5-10,18:59:00,250,1557514740,1,1003,547,22.159706,2019-05-10 08:25:18 NO406,
608,2019-5-10,18:59:00,500,1557514741,1,1011,544,22.159706,2019-05-10 08:25:18 NO406,
609,2019-5-10,18:59:00,750,1557514741,1,1004,545,22.160913,2019-05-10 08:25:18 NO406,
610,2019-5-10,18:59:01,0,1557514741,1,992,545,22.159706,2019-05-10 08:25:18 NO406,
611,2019-5-10,18:59:01,250,1557514741,1,1003,543,22.159706,2019-05-10 08:25:18 NO406,
612,2019-5-10,18:59:01,500,1557514742,1,996,546,22.156082,2019-05-10 08:25:18 NO406,
613,2019-5-10,18:59:01,750,1557514742,1,992,545,22.160913,2019-05-10 08:25:18 NO406,
614,2019-5-10,18:59:02,0,1557514742,1,990,544,22.160913,2019-05-10 08:25:18 NO406,
615,2019-5-10,18:59:02,250,1557514742,1,999,543,22.162121,2019-05-10 08:25:18 NO406,
616,2019-5-10,18:59:02,500,1557514743,1,989,543,22.159706,2019-05-10 08:25:18 NO406,
617,2019-5-10,18:59:02,750,1557514743,1,988,545,22.15729,2019-05-10 08:25:18 NO406,
618,2019-5-10,18:59:03,0,1557514743,1,988,545,22.158497,2019-05-10 08:25:18 NO406,
619,2019-5-10,18:59:03,250,1557514743,1,996,545,22.160913,2019-05-10 08:25:18 NO406,
620,2019-5-10,18:59:03,500,1557514744,1,991,545,22.159706,2019-05-10 08:25:18 NO406,
621,2019-5-10,18:59:03,750,1557514744,1,999,546,22.158497,2019-05-10 08:25:18 NO406,
622,2019-5-10,18:59:04,0,1557514744,1,1007,546,22.158497,2019-05-10 08:25:18 NO406,
623,2019-5-10,18:59:04,250,1557514744,1,1013,547,22.160913,2019-05-10 08:25:18 NO406,
624,2019-5-10,18:59:04,500,1557514745,1,1005,546,22.159706,2019-05-10 08:25:18 NO406,
625,2019-5-10,18:59:04,750,1557514745,1,992,547,22.162121,2019-05-10 08:25:18 NO406,
626,2019-5-10,18:59:05,0,1557514745,1,998,549,22.15729,2019-05-10 08:25:18 NO406,
627,2019-5-10,18:59:05,250,1557514745,1,1001,550,22.15729,2019-05-10 08:25:18 NO406,
628,2019-5-10,18:59:05,500,1557514746,1,1006,552,22.158497,2019-05-10 08:25:18 NO406,
629,2019-5-10,18:59:05,750,1557514746,1,1003,552,22.160913,2019-05-10 08:25:18 NO406,
630,2019-5-10,18:59:06,0,1557514746,1,1027,552,22.162121,2019-05-10 08:25:18 NO406,
631,2019-5-10,18:59:06,250,1557514746,1,1028,555,22.15729,2019-05-10 08:25:18 NO406,
632,2019-5-10,18:59:06,500,1557514747,1,1001,553,22.158497,2019-05-10 08:25:18 NO406,
633,2019-5-10,18:59:06,750,1557514747,1,988,551,22.158497,2019-05-10 08:25:18 NO406,
634,2019-5-10,18:59:07,0,1557514747,1,1008,550,22.160913,2019-05-10 08:25:18 NO406,
635,2019-5-10,18:59:07,250,1557514747,1,1003,550,22.159706,2019-05-10 08:25:18 NO406,
636,2019-5-10,18:59:07,500,1557514748,1,1006,549,22.158497,2019-05-10 08:25:18 NO406,
637,2019-5-10,18:59:07,750,1557514748,1,999,548,22.158497,2019-05-10 08:25:18 NO406,
638,2019-5-10,18:59:08,0,1557514748,1,1007,548,22.160913,2019-05-10 08:25:18 NO406,
639,2019-5-10,18:59:08,250,1557514748,1,996,547,22.160913,2019-05-10 08:25:18 NO406,
640,2019-5-10,18:59:08,500,1557514749,1,991,549,22.160913,2019-05-10 08:25:18 NO406,
641,2019-5-10,18:59:08,750,1557514749,1,982,549,22.15729,2019-05-10 08:25:18 NO406,
642,2019-5-10,18:59:09,0,1557514749,1,986,547,22.158497,2019-05-10 08:25:18 NO406,
643,2019-5-10,18:59:09,250,1557514749,1,994,547,22.15729,2019-05-10 08:25:18 NO406,
644,2019-5-10,18:59:09,500,1557514750,1,992,547,22.160913,2019-05-10 08:25:18 NO406,
645,2019-5-10,18:59:09,750,1557514750,1,991,546,22.160913,2019-05-10 08:25:18 NO406,
646,2019-5-10,18:59:10,0,1557514750,1,1005,548,22.158497,2019-05-10 08:25:18 NO406,
647,2019-5-10,18:59:10,250,1557514750,1,992,547,22.159706,2019-05-10 08:25:18 NO406,
648,2019-5-10,18:59:10,500,1557514751,1,992,547,22.159706,2019-05-10 08:25:18 NO406,
649,2019-5-10,18:59:10,750,1557514751,1,991,546,22.159706,2019-05-10 08:25:18 NO406,
650,2019-5-10,18:59:11,0,1557514751,1,1008,549,22.159706,2019-05-10 08:25:18 NO406,
651,2019-5-10,18:59:11,250,1557514751,1,1003,549,22.158497,2019-05-10 08:25:18 NO406,
652,2019-5-10,18:59:11,500,1557514752,1,1009,551,22.158497,2019-05-10 08:25:18 NO406,
653,2019-5-10,18:59:11,750,1557514752,1,1023,552,22.160913,2019-05-10 08:25:18 NO406,
654,2019-5-10,18:59:12,0,1557514752,1,1018,553,22.163328,2019-05-10 08:25:18 NO406,
655,2019-5-10,18:59:12,250,1557514752,1,1025,556,22.159706,2019-05-10 08:25:18 NO406,
656,2019-5-10,18:59:12,500,1557514753,1,1020,560,22.158497,2019-05-10 08:25:18 NO406,
657,2019-5-10,18:59:12,750,1557514753,1,1016,561,22.156082,2019-05-10 08:25:18 NO406,
658,2019-5-10,18:59:13,0,1557514753,1,1022,559,22.159706,2019-05-10 08:25:18 NO406,
659,2019-5-10,18:59:13,250,1557514753,1,1023,559,22.160913,2019-05-10 08:25:18 NO406,
660,2019-5-10,18:59:13,500,1557514754,1,1025,559,22.162121,2019-05-10 08:25:18 NO406,
661,2019-5-10,18:59:13,750,1557514754,1,1011,556,22.160913,2019-05-10 08:25:18 NO406,
662,2019-5-10,18:59:14,0,1557514754,1,1002,552,22.158497,2019-05-10 08:25:18 NO406,
663,2019-5-10,18:59:14,250,1557514754,1,1014,553,22.159706,2019-05-10 08:25:18 NO406,
664,2019-5-10,18:59:14,500,1557514755,1,1019,551,22.160913,2019-05-10 08:25:18 NO406,
665,2019-5-10,18:59:14,750,1557514755,1,1005,549,22.162121,2019-05-10 08:25:18 NO406,
666,2019-5-10,18:59:15,0,1557514755,1,1003,549,22.156082,2019-05-10 08:25:18 NO406,
667,2019-5-10,18:59:15,250,1557514755,1,1004,549,22.158497,2019-05-10 08:25:18 NO406,
668,2019-5-10,18:59:15,500,1557514756,1,990,549,22.158497,2019-05-10 08:25:18 NO406,
669,2019-5-10,18:59:15,750,1557514756,1,1000,548,22.158497,2019-05-10 08:25:18 NO406,
670,2019-5-10,18:59:16,0,1557514756,1,1009,548,22.160913,2019-05-10 08:25:18 NO406,
671,2019-5-10,18:59:16,250,1557514756,1,1011,549,22.159706,2019-05-10 08:25:18 NO406,
672,2019-5-10,18:59:16,500,1557514757,1,1004,549,22.15729,2019-05-10 08:25:18 NO406,
673,2019-5-10,18:59:16,750,1557514757,1,1015,549,22.158497,2019-05-10 08:25:18 NO406,
674,2019-5-10,18:59:17,0,1557514757,1,1005,550,22.158497,2019-05-10 08:25:18 NO406,
675,2019-5-10,18:59:17,250,1557514757,1,1006,551,22.162121,2019-05-10 08:25:18 NO406,
676,2019-5-10,18:59:17,500,1557514758,1,1000,552,22.159706,2019-05-10 08:25:18 NO406,
677,2019-5-10,18:59:17,750,1557514758,1,1004,552,22.158497,2019-05-10 08:25:18 NO406,
678,2019-5-10,18:59:18,0,1557514758,1,999,551,22.160913,2019-05-10 08:25:18 NO406,
679,2019-5-10,18:59:18,250,1557514758,1,1008,553,22.159706,2019-05-10 08:25:18 NO406,
680,2019-5-10,18:59:18,500,1557514759,1,1037,557,22.159706,2019-05-10 08:25:18 NO406,
681,2019-5-10,18:59:18,750,1557514759,1,1017,559,22.160913,2019-05-10 08:25:18 NO406,
682,2019-5-10,18:59:19,0,1557514759,1,1019,558,22.15729,2019-05-10 08:25:18 NO406,
683,2019-5-10,18:59:19,250,1557514759,1,1008,558,22.159706,2019-05-10 08:25:18 NO406,
684,2019-5-10,18:59:19,500,1557514760,1,1024,560,22.159706,2019-05-10 08:25:18 NO406,
685,2019-5-10,18:59:19,750,1557514760,1,1015,561,22.160913,2019-05-10 08:25:18 NO406,
686,2019-5-10,18:59:20,0,1557514760,1,1021,561,22.15729,2019-05-10 08:25:18 NO406,
687,2019-5-10,18:59:20,250,1557514760,1,1026,560,22.158497,2019-05-10 08:25:18 NO406,
688,2019-5-10,18:59:20,500,1557514761,1,1006,559,22.158497,2019-05-10 08:25:18 NO406,
689,2019-5-10,18:59:20,750,1557514761,1,1022,557,22.160913,2019-05-10 08:25:18 NO406,
690,2019-5-10,18:59:21,0,1557514761,1,1020,557,22.159706,2019-05-10 08:25:18 NO406,
691,2019-5-10,18:59:21,250,1557514761,1,996,557,22.158497,2019-05-10 08:25:18 NO406,
692,2019-5-10,18:59:21,500,1557514762,1,1002,556,22.15729,2019-05-10 08:25:18 NO406,
693,2019-5-10,18:59:21,750,1557514762,1,1009,556,22.158497,2019-05-10 08:25:18 NO406,
694,2019-5-10,18:59:22,0,1557514762,1,1003,557,22.160913,2019-05-10 08:25:18 NO406,
695,2019-5-10,18:59:22,250,1557514762,1,1008,557,22.160913,2019-05-10 08:25:18 NO406,
696,2019-5-10,18:59:22,500,1557514763,1,1028,556,22.160913,2019-05-10 08:25:18 NO406,
697,2019-5-10,18:59:22,750,1557514763,1,1006,556,22.15729,2019-05-10 08:25:18 NO406,
698,2019-5-10,18:59:23,0,1557514763,1,1006,556,22.160913,2019-05-10 08:25:18 NO406,
699,2019-5-10,18:59:23,250,1557514763,1,1022,556,22.160913,2019-05-10 08:25:18 NO406,
700,2019-5-10,18:59:23,500,1557514764,1,1002,554,22.160913,2019-05-10 08:25:18 NO406,
701,2019-5-10,18:59:23,750,1557514764,1,1012,556,22.160913,2019-05-10 08:25:18 NO406,
702,2019-5-10,18:59:24,0,1557514764,1,1019,556,22.158497,2019-05-10 08:25:18 NO406,
703,2019-5-10,18:59:24,250,1557514764,1,1012,556,22.159706,2019-05-10 08:25:18 NO406,
704,2019-5-10,18:59:24,500,1557514765,1,1016,559,22.160913,2019-05-10 08:25:18 NO406,
705,2019-5-10,18:59:24,750,1557514765,1,1039,561,22.160913,2019-05-10 08:25:18 NO406,
706,2019-5-10,18:59:25,0,1557514765,1,1015,560,22.160913,2019-05-10 08:25:18 NO406,
707,2019-5-10,18:59:25,250,1557514765,1,1019,560,22.158497,2019-05-10 08:25:18 NO406,
708,2019-5-10,18:59:25,500,1557514766,1,1009,558,22.159706,2019-05-10 08:25:18 NO406,
709,2019-5-10,18:59:25,750,1557514766,1,1007,559,22.159706,2019-05-10 08:25:18 NO406,
710,2019-5-10,18:59:26,0,1557514766,1,1021,560,22.162121,2019-05-10 08:25:18 NO406,
711,2019-5-10,18:59:26,250,1557514766,1,1027,563,22.159706,2019-05-10 08:25:18 NO406,
712,2019-5-10,18:59:26,500,1557514767,1,1032,566,22.159706,2019-05-10 08:25:18 NO406,
713,2019-5-10,18:59:26,750,1557514767,1,1011,567,22.159706,2019-05-10 08:25:18 NO406,
714,2019-5-10,18:59:27,0,1557514767,1,1025,568,22.160913,2019-05-10 08:25:18 NO406,
715,2019-5-10,18:59:27,250,1557514767,1,1042,568,22.160913,2019-05-10 08:25:18 NO406,
716,2019-5-10,18:59:27,500,1557514768,1,1017,566,22.160913,2019-05-10 08:25:18 NO406,
717,2019-5-10,18:59:27,750,1557514768,1,999,561,22.158497,2019-05-10 08:25:18 NO406,
718,2019-5-10,18:59:28,0,1557514768,1,1003,558,22.159706,2019-05-10 08:25:18 NO406,
719,2019-5-10,18:59:28,250,1557514768,1,1009,554,22.158497,2019-05-10 08:25:18 NO406,
720,2019-5-10,18:59:28,500,1557514769,1,999,554,22.162121,2019-05-10 08:25:18 NO406,
721,2019-5-10,18:59:28,750,1557514769,1,1009,553,22.160913,2019-05-10 08:25:18 NO406,
722,2019-5-10,18:59:29,0,1557514769,1,1009,552,22.158497,2019-05-10 08:25:18 NO406,
723,2019-5-10,18:59:29,250,1557514769,1,997,552,22.158497,2019-05-10 08:25:18 NO406,
724,2019-5-10,18:59:29,500,1557514770,1,1000,552,22.160913,2019-05-10 08:25:18 NO406,
725,2019-5-10,18:59:29,750,1557514770,1,1000,550,22.159706,2019-05-10 08:25:18 NO406,
726,2019-5-10,18:59:30,0,1557514770,1,1001,549,22.160913,2019-05-10 08:25:18 NO406,
727,2019-5-10,18:59:30,250,1557514770,1,1016,549,22.158497,2019-05-10 08:25:18 NO406,
728,2019-5-10,18:59:30,500,1557514771,1,1018,549,22.158497,2019-05-10 08:25:18 NO406,
729,2019-5-10,18:59:30,750,1557514771,1,999,548,22.163328,2019-05-10 08:25:18 NO406,
730,2019-5-10,18:59:31,0,1557514771,1,1004,548,22.160913,2019-05-10 08:25:18 NO406,
731,2019-5-10,18:59:31,250,1557514771,1,1022,549,22.159706,2019-05-10 08:25:18 NO406,
732,2019-5-10,18:59:31,500,1557514772,1,1007,550,22.15729,2019-05-10 08:25:18 NO406,
733,2019-5-10,18:59:31,750,1557514772,1,1010,549,22.159706,2019-05-10 08:25:18 NO406,
734,2019-5-10,18:59:32,0,1557514772,1,1014,551,22.160913,2019-05-10 08:25:18 NO406,
735,2019-5-10,18:59:32,250,1557514772,1,1010,553,22.160913,2019-05-10 08:25:18 NO406,
736,2019-5-10,18:59:32,500,1557514773,1,1014,554,22.160913,2019-05-10 08:25:18 NO406,
737,2019-5-10,18:59:32,750,1557514773,1,1016,551,22.160913,2019-05-10 08:25:18 NO406,
738,2019-5-10,18:59:33,0,1557514773,1,1009,552,22.159706,2019-05-10 08:25:18 NO406,
739,2019-5-10,18:59:33,250,1557514773,1,1005,552,22.160913,2019-05-10 08:25:18 NO406,
740,2019-5-10,18:59:33,500,1557514774,1,1015,555,22.159706,2019-05-10 08:25:18 NO406,
741,2019-5-10,18:59:33,750,1557514774,1,1007,558,22.162121,2019-05-10 08:25:18 NO406,
742,2019-5-10,18:59:34,0,1557514774,1,1031,561,22.154873,2019-05-10 08:25:18 NO406,
743,2019-5-10,18:59:34,250,1557514774,1,1023,562,22.159706,2019-05-10 08:25:18 NO406,
744,2019-5-10,18:59:34,500,1557514775,1,1026,563,22.158497,2019-05-10 08:25:18 NO406,
745,2019-5-10,18:59:34,750,1557514775,1,1017,562,22.160913,2019-05-10 08:25:18 NO406,
746,2019-5-10,18:59:35,0,1557514775,1,1017,561,22.159706,2019-05-10 08:25:18 NO406,
747,2019-5-10,18:59:35,250,1557514775,1,1004,556,22.159706,2019-05-10 08:25:18 NO406,
748,2019-5-10,18:59:35,500,1557514776,1,994,547,22.160913,2019-05-10 08:25:18 NO406,
749,2019-5-10,18:59:35,750,1557514776,1,1001,545,22.160913,2019-05-10 08:25:18 NO406,
750,2019-5-10,18:59:36,0,1557514776,1,1040,559,22.158497,2019-05-10 08:25:18 NO406,
751,2019-5-10,18:59:36,250,1557514776,1,1065,579,22.15729,2019-05-10 08:25:18 NO406,
752,2019-5-10,18:59:36,500,1557514777,1,1065,589,22.154873,2019-05-10 08:25:18 NO406,
753,2019-5-10,18:59:36,750,1557514777,1,953,359,22.156082,2019-05-10 08:25:18 NO406,
