id,date,time,milli sec,timestamp1,l_fm_odg_spab11,d_ffb_cfb,d_ffb_ltf,l_fm_odg_ffbmps,steelidtotal,type
754,2019-5-10,18:59:37,0,1557514777,1,564,226,22.220089,2019-05-10 08:25:18 NO406,
879,2019-5-10,19:00:08,250,1557514808,1,921,564,22.374672,2019-05-10 08:25:18 NO407,
880,2019-5-10,19:00:08,500,1557514809,1,920,586,22.338442,2019-05-10 08:25:18 NO407,
881,2019-5-10,19:00:08,750,1557514809,1,918,582,22.282888,2019-05-10 08:25:18 NO407,
882,2019-5-10,19:00:09,0,1557514809,1,918,588,22.221296,2019-05-10 08:25:18 NO407,
883,2019-5-10,19:00:09,250,1557514809,1,1027,646,22.164537,2019-05-10 08:25:18 NO407,
884,2019-5-10,19:00:09,500,1557514810,1,1099,596,22.154873,2019-05-10 08:25:18 NO407,
885,2019-5-10,19:00:09,750,1557514810,1,1090,603,22.159706,2019-05-10 08:25:18 NO407,
886,2019-5-10,19:00:10,0,1557514810,1,1081,602,22.159706,2019-05-10 08:25:18 NO407,
887,2019-5-10,19:00:10,250,1557514810,1,1083,602,22.162121,2019-05-10 08:25:18 NO407,
888,2019-5-10,19:00:10,500,1557514811,1,1004,573,22.168159,2019-05-10 08:25:18 NO407,
889,2019-5-10,19:00:10,750,1557514811,1,1043,555,22.160913,2019-05-10 08:25:18 NO407,
890,2019-5-10,19:00:11,0,1557514811,1,1078,595,22.156082,2019-05-10 08:25:18 NO407,
891,2019-5-10,19:00:11,250,1557514811,1,1061,595,22.158497,2019-05-10 08:25:18 NO407,
892,2019-5-10,19:00:11,500,1557514812,1,1041,581,22.160913,2019-05-10 08:25:18 NO407,
893,2019-5-10,19:00:11,750,1557514812,1,1017,573,22.160913,2019-05-10 08:25:18 NO407,
894,2019-5-10,19:00:12,0,1557514812,1,1015,562,22.159706,2019-05-10 08:25:18 NO407,
895,2019-5-10,19:00:12,250,1557514812,1,1004,556,22.163328,2019-05-10 08:25:18 NO407,
896,2019-5-10,19:00:12,500,1557514813,1,1017,557,22.159706,2019-05-10 08:25:18 NO407,
897,2019-5-10,19:00:12,750,1557514813,1,1031,559,22.159706,2019-05-10 08:25:18 NO407,
898,2019-5-10,19:00:13,0,1557514813,1,1010,558,22.15729,2019-05-10 08:25:18 NO407,
899,2019-5-10,19:00:13,250,1557514813,1,1003,557,22.159706,2019-05-10 08:25:18 NO407,
900,2019-5-10,19:00:13,500,1557514814,1,1001,554,22.159706,2019-05-10 08:25:18 NO407,
901,2019-5-10,19:00:13,750,1557514814,1,1013,549,22.160913,2019-05-10 08:25:18 NO407,
902,2019-5-10,19:00:14,0,1557514814,1,1000,549,22.160913,2019-05-10 08:25:18 NO407,
903,2019-5-10,19:00:14,250,1557514814,1,1022,552,22.158497,2019-05-10 08:25:18 NO407,
904,2019-5-10,19:00:14,500,1557514815,1,1009,551,22.156082,2019-05-10 08:25:18 NO407,
905,2019-5-10,19:00:14,750,1557514815,1,1000,553,22.158497,2019-05-10 08:25:18 NO407,
906,2019-5-10,19:00:15,0,1557514815,1,1002,554,22.159706,2019-05-10 08:25:18 NO407,
907,2019-5-10,19:00:15,250,1557514815,1,1011,554,22.160913,2019-05-10 08:25:18 NO407,
908,2019-5-10,19:00:15,500,1557514816,1,1000,556,22.159706,2019-05-10 08:25:18 NO407,
909,2019-5-10,19:00:15,750,1557514816,1,1009,555,22.158497,2019-05-10 08:25:18 NO407,
910,2019-5-10,19:00:16,0,1557514816,1,1017,554,22.159706,2019-05-10 08:25:18 NO407,
911,2019-5-10,19:00:16,250,1557514816,1,1011,555,22.160913,2019-05-10 08:25:18 NO407,
912,2019-5-10,19:00:16,500,1557514817,1,1005,557,22.160913,2019-05-10 08:25:18 NO407,
913,2019-5-10,19:00:16,750,1557514817,1,1020,556,22.158497,2019-05-10 08:25:18 NO407,
914,2019-5-10,19:00:17,0,1557514817,1,1018,557,22.158497,2019-05-10 08:25:18 NO407,
915,2019-5-10,19:00:17,250,1557514817,1,1000,555,22.159706,2019-05-10 08:25:18 NO407,
916,2019-5-10,19:00:17,500,1557514818,1,1014,554,22.162121,2019-05-10 08:25:18 NO407,
917,2019-5-10,19:00:17,750,1557514818,1,1020,552,22.160913,2019-05-10 08:25:18 NO407,
918,2019-5-10,19:00:18,0,1557514818,1,1000,552,22.159706,2019-05-10 08:25:18 NO407,
919,2019-5-10,19:00:18,250,1557514818,1,1011,550,22.158497,2019-05-10 08:25:18 NO407,
920,2019-5-10,19:00:18,500,1557514819,1,1005,548,22.158497,2019-05-10 08:25:18 NO407,
921,2019-5-10,19:00:18,750,1557514819,1,1008,548,22.160913,2019-05-10 08:25:18 NO407,
922,2019-5-10,19:00:19,0,1557514819,1,1014,548,22.160913,2019-05-10 08:25:18 NO407,
923,2019-5-10,19:00:19,250,1557514819,1,993,548,22.160913,2019-05-10 08:25:18 NO407,
924,2019-5-10,19:00:19,500,1557514820,1,1006,548,22.158497,2019-05-10 08:25:18 NO407,
925,2019-5-10,19:00:19,750,1557514820,1,998,546,22.159706,2019-05-10 08:25:18 NO407,
926,2019-5-10,19:00:20,0,1557514820,1,1006,546,22.160913,2019-05-10 08:25:18 NO407,
927,2019-5-10,19:00:20,250,1557514820,1,1005,546,22.160913,2019-05-10 08:25:18 NO407,
928,2019-5-10,19:00:20,500,1557514821,1,998,546,22.160913,2019-05-10 08:25:18 NO407,
929,2019-5-10,19:00:20,750,1557514821,1,1004,547,22.15729,2019-05-10 08:25:18 NO407,
930,2019-5-10,19:00:21,0,1557514821,1,1011,547,22.160913,2019-05-10 08:25:18 NO407,
931,2019-5-10,19:00:21,250,1557514821,1,996,547,22.159706,2019-05-10 08:25:18 NO407,
932,2019-5-10,19:00:21,500,1557514822,1,1004,549,22.160913,2019-05-10 08:25:18 NO407,
933,2019-5-10,19:00:21,750,1557514822,1,1014,551,22.158497,2019-05-10 08:25:18 NO407,
934,2019-5-10,19:00:22,0,1557514822,1,987,549,22.158497,2019-05-10 08:25:18 NO407,
935,2019-5-10,19:00:22,250,1557514822,1,1003,547,22.159706,2019-05-10 08:25:18 NO407,
936,2019-5-10,19:00:22,500,1557514823,1,1011,549,22.160913,2019-05-10 08:25:18 NO407,
937,2019-5-10,19:00:22,750,1557514823,1,1006,549,22.160913,2019-05-10 08:25:18 NO407,
938,2019-5-10,19:00:23,0,1557514823,1,1003,549,22.160913,2019-05-10 08:25:18 NO407,
939,2019-5-10,19:00:23,250,1557514823,1,1013,548,22.158497,2019-05-10 08:25:18 NO407,
940,2019-5-10,19:00:23,500,1557514824,1,1000,549,22.159706,2019-05-10 08:25:18 NO407,
941,2019-5-10,19:00:23,750,1557514824,1,1002,548,22.160913,2019-05-10 08:25:18 NO407,
942,2019-5-10,19:00:24,0,1557514824,1,1011,551,22.160913,2019-05-10 08:25:18 NO407,
943,2019-5-10,19:00:24,250,1557514824,1,999,550,22.159706,2019-05-10 08:25:18 NO407,
944,2019-5-10,19:00:24,500,1557514825,1,995,549,22.15729,2019-05-10 08:25:18 NO407,
945,2019-5-10,19:00:24,750,1557514825,1,1003,551,22.160913,2019-05-10 08:25:18 NO407,
946,2019-5-10,19:00:25,0,1557514825,1,1008,552,22.162121,2019-05-10 08:25:18 NO407,
947,2019-5-10,19:00:25,250,1557514825,1,1022,555,22.160913,2019-05-10 08:25:18 NO407,
948,2019-5-10,19:00:25,500,1557514826,1,1005,558,22.159706,2019-05-10 08:25:18 NO407,
949,2019-5-10,19:00:25,750,1557514826,1,1020,557,22.158497,2019-05-10 08:25:18 NO407,
950,2019-5-10,19:00:26,0,1557514826,1,1020,558,22.158497,2019-05-10 08:25:18 NO407,
951,2019-5-10,19:00:26,250,1557514826,1,1007,556,22.159706,2019-05-10 08:25:18 NO407,
952,2019-5-10,19:00:26,500,1557514827,1,1001,553,22.160913,2019-05-10 08:25:18 NO407,
953,2019-5-10,19:00:26,750,1557514827,1,1009,551,22.159706,2019-05-10 08:25:18 NO407,
954,2019-5-10,19:00:27,0,1557514827,1,1014,549,22.158497,2019-05-10 08:25:18 NO407,
955,2019-5-10,19:00:27,250,1557514827,1,1011,547,22.159706,2019-05-10 08:25:18 NO407,
956,2019-5-10,19:00:27,500,1557514828,1,1013,549,22.159706,2019-05-10 08:25:18 NO407,
957,2019-5-10,19:00:27,750,1557514828,1,1015,549,22.162121,2019-05-10 08:25:18 NO407,
958,2019-5-10,19:00:28,0,1557514828,1,1011,549,22.159706,2019-05-10 08:25:18 NO407,
959,2019-5-10,19:00:28,250,1557514828,1,1023,549,22.159706,2019-05-10 08:25:18 NO407,
960,2019-5-10,19:00:28,500,1557514829,1,1010,549,22.15729,2019-05-10 08:25:18 NO407,
961,2019-5-10,19:00:28,750,1557514829,1,997,550,22.158497,2019-05-10 08:25:18 NO407,
962,2019-5-10,19:00:29,0,1557514829,1,1000,549,22.160913,2019-05-10 08:25:18 NO407,
963,2019-5-10,19:00:29,250,1557514829,1,1005,546,22.162121,2019-05-10 08:25:18 NO407,
964,2019-5-10,19:00:29,500,1557514830,1,1007,548,22.15729,2019-05-10 08:25:18 NO407,
965,2019-5-10,19:00:29,750,1557514830,1,1003,548,22.158497,2019-05-10 08:25:18 NO407,
966,2019-5-10,19:00:30,0,1557514830,1,995,548,22.159706,2019-05-10 08:25:18 NO407,
967,2019-5-10,19:00:30,250,1557514830,1,994,549,22.162121,2019-05-10 08:25:18 NO407,
968,2019-5-10,19:00:30,500,1557514831,1,991,549,22.15729,2019-05-10 08:25:18 NO407,
969,2019-5-10,19:00:30,750,1557514831,1,995,549,22.158497,2019-05-10 08:25:18 NO407,
970,2019-5-10,19:00:31,0,1557514831,1,1002,549,22.158497,2019-05-10 08:25:18 NO407,
971,2019-5-10,19:00:31,250,1557514831,1,992,547,22.160913,2019-05-10 08:25:18 NO407,
972,2019-5-10,19:00:31,500,1557514832,1,1000,549,22.159706,2019-05-10 08:25:18 NO407,
973,2019-5-10,19:00:31,750,1557514832,1,1003,549,22.162121,2019-05-10 08:25:18 NO407,
974,2019-5-10,19:00:32,0,1557514832,1,986,548,22.156082,2019-05-10 08:25:18 NO407,
975,2019-5-10,19:00:32,250,1557514832,1,993,549,22.159706,2019-05-10 08:25:18 NO407,
976,2019-5-10,19:00:32,500,1557514833,1,1005,549,22.159706,2019-05-10 08:25:18 NO407,
977,2019-5-10,19:00:32,750,1557514833,1,1007,550,22.160913,2019-05-10 08:25:18 NO407,
978,2019-5-10,19:00:33,0,1557514833,1,1019,553,22.159706,2019-05-10 08:25:18 NO407,
979,2019-5-10,19:00:33,250,1557514833,1,1008,554,22.15729,2019-05-10 08:25:18 NO407,
980,2019-5-10,19:00:33,500,1557514834,1,1010,552,22.158497,2019-05-10 08:25:18 NO407,
981,2019-5-10,19:00:33,750,1557514834,1,1005,552,22.160913,2019-05-10 08:25:18 NO407,
982,2019-5-10,19:00:34,0,1557514834,1,1015,551,22.160913,2019-05-10 08:25:18 NO407,
983,2019-5-10,19:00:34,250,1557514834,1,1000,550,22.160913,2019-05-10 08:25:18 NO407,
984,2019-5-10,19:00:34,500,1557514835,1,1017,549,22.158497,2019-05-10 08:25:18 NO407,
985,2019-5-10,19:00:34,750,1557514835,1,1002,547,22.159706,2019-05-10 08:25:18 NO407,
986,2019-5-10,19:00:35,0,1557514835,1,1006,547,22.160913,2019-05-10 08:25:18 NO407,
987,2019-5-10,19:00:35,250,1557514835,1,991,548,22.160913,2019-05-10 08:25:18 NO407,
988,2019-5-10,19:00:35,500,1557514836,1,1006,548,22.158497,2019-05-10 08:25:18 NO407,
989,2019-5-10,19:00:35,750,1557514836,1,1001,548,22.158497,2019-05-10 08:25:18 NO407,
990,2019-5-10,19:00:36,0,1557514836,1,1008,548,22.159706,2019-05-10 08:25:18 NO407,
991,2019-5-10,19:00:36,250,1557514836,1,1007,548,22.160913,2019-05-10 08:25:18 NO407,
992,2019-5-10,19:00:36,500,1557514837,1,1003,547,22.160913,2019-05-10 08:25:18 NO407,
993,2019-5-10,19:00:36,750,1557514837,1,1003,548,22.158497,2019-05-10 08:25:18 NO407,
994,2019-5-10,19:00:37,0,1557514837,1,984,548,22.158497,2019-05-10 08:25:18 NO407,
995,2019-5-10,19:00:37,250,1557514837,1,993,547,22.158497,2019-05-10 08:25:18 NO407,
996,2019-5-10,19:00:37,500,1557514838,1,983,547,22.160913,2019-05-10 08:25:18 NO407,
997,2019-5-10,19:00:37,750,1557514838,1,1009,547,22.160913,2019-05-10 08:25:18 NO407,
998,2019-5-10,19:00:38,0,1557514838,1,998,547,22.160913,2019-05-10 08:25:18 NO407,
999,2019-5-10,19:00:38,250,1557514838,1,1013,549,22.15729,2019-05-10 08:25:18 NO407,
1000,2019-5-10,19:00:38,500,1557514839,1,999,550,22.15729,2019-05-10 08:25:18 NO407,
1001,2019-5-10,19:00:38,750,1557514839,1,1009,550,22.160913,2019-05-10 08:25:18 NO407,
1002,2019-5-10,19:00:39,0,1557514839,1,982,551,22.160913,2019-05-10 08:25:18 NO407,
1003,2019-5-10,19:00:39,250,1557514839,1,997,552,22.159706,2019-05-10 08:25:18 NO407,
1004,2019-5-10,19:00:39,500,1557514840,1,1035,556,22.15729,2019-05-10 08:25:18 NO407,
1005,2019-5-10,19:00:39,750,1557514840,1,1025,558,22.158497,2019-05-10 08:25:18 NO407,
1006,2019-5-10,19:00:40,0,1557514840,1,1025,556,22.160913,2019-05-10 08:25:18 NO407,
1007,2019-5-10,19:00:40,250,1557514840,1,1015,556,22.158497,2019-05-10 08:25:18 NO407,
1008,2019-5-10,19:00:40,500,1557514841,1,1018,553,22.160913,2019-05-10 08:25:18 NO407,
1009,2019-5-10,19:00:40,750,1557514841,1,998,552,22.158497,2019-05-10 08:25:18 NO407,
1010,2019-5-10,19:00:41,0,1557514841,1,1009,550,22.159706,2019-05-10 08:25:18 NO407,
1011,2019-5-10,19:00:41,250,1557514841,1,1018,551,22.159706,2019-05-10 08:25:18 NO407,
1012,2019-5-10,19:00:41,500,1557514842,1,1023,552,22.162121,2019-05-10 08:25:18 NO407,
1013,2019-5-10,19:00:41,750,1557514842,1,1006,551,22.159706,2019-05-10 08:25:18 NO407,
1014,2019-5-10,19:00:42,0,1557514842,1,1016,552,22.15729,2019-05-10 08:25:18 NO407,
1015,2019-5-10,19:00:42,250,1557514842,1,1015,550,22.158497,2019-05-10 08:25:18 NO407,
1016,2019-5-10,19:00:42,500,1557514843,1,1010,551,22.160913,2019-05-10 08:25:18 NO407,
1017,2019-5-10,19:00:42,750,1557514843,1,1024,551,22.159706,2019-05-10 08:25:18 NO407,
1018,2019-5-10,19:00:43,0,1557514843,1,1003,553,22.160913,2019-05-10 08:25:18 NO407,
1019,2019-5-10,19:00:43,250,1557514843,1,1006,554,22.15729,2019-05-10 08:25:18 NO407,
1020,2019-5-10,19:00:43,500,1557514844,1,1010,555,22.159706,2019-05-10 08:25:18 NO407,
1021,2019-5-10,19:00:43,750,1557514844,1,1000,554,22.159706,2019-05-10 08:25:18 NO407,
1022,2019-5-10,19:00:44,0,1557514844,1,1017,555,22.160913,2019-05-10 08:25:18 NO407,
1023,2019-5-10,19:00:44,250,1557514844,1,1024,556,22.159706,2019-05-10 08:25:18 NO407,
1024,2019-5-10,19:00:44,500,1557514845,1,1028,555,22.158497,2019-05-10 08:25:18 NO407,
1025,2019-5-10,19:00:44,750,1557514845,1,1015,554,22.159706,2019-05-10 08:25:18 NO407,
1026,2019-5-10,19:00:45,0,1557514845,1,998,554,22.159706,2019-05-10 08:25:18 NO407,
1027,2019-5-10,19:00:45,250,1557514845,1,1009,555,22.160913,2019-05-10 08:25:18 NO407,
1028,2019-5-10,19:00:45,500,1557514846,1,999,557,22.160913,2019-05-10 08:25:18 NO407,
1029,2019-5-10,19:00:45,750,1557514846,1,1021,556,22.159706,2019-05-10 08:25:18 NO407,
1030,2019-5-10,19:00:46,0,1557514846,1,1015,554,22.159706,2019-05-10 08:25:18 NO407,
1031,2019-5-10,19:00:46,250,1557514846,1,1024,557,22.159706,2019-05-10 08:25:18 NO407,
1032,2019-5-10,19:00:46,500,1557514847,1,1018,556,22.160913,2019-05-10 08:25:18 NO407,
1033,2019-5-10,19:00:46,750,1557514847,1,1020,559,22.159706,2019-05-10 08:25:18 NO407,
1034,2019-5-10,19:00:47,0,1557514847,1,1013,560,22.156082,2019-05-10 08:25:18 NO407,
1035,2019-5-10,19:00:47,250,1557514847,1,1002,558,22.159706,2019-05-10 08:25:18 NO407,
1036,2019-5-10,19:00:47,500,1557514848,1,1012,557,22.159706,2019-05-10 08:25:18 NO407,
1037,2019-5-10,19:00:47,750,1557514848,1,1000,553,22.160913,2019-05-10 08:25:18 NO407,
1038,2019-5-10,19:00:48,0,1557514848,1,1005,554,22.159706,2019-05-10 08:25:18 NO407,
1039,2019-5-10,19:00:48,250,1557514848,1,1014,554,22.159706,2019-05-10 08:25:18 NO407,
1040,2019-5-10,19:00:48,500,1557514849,1,1003,555,22.158497,2019-05-10 08:25:18 NO407,
1041,2019-5-10,19:00:48,750,1557514849,1,1004,555,22.159706,2019-05-10 08:25:18 NO407,
1042,2019-5-10,19:00:49,0,1557514849,1,1006,555,22.159706,2019-05-10 08:25:18 NO407,
1043,2019-5-10,19:00:49,250,1557514849,1,999,555,22.160913,2019-05-10 08:25:18 NO407,
1044,2019-5-10,19:00:49,500,1557514850,1,1003,555,22.158497,2019-05-10 08:25:18 NO407,
1045,2019-5-10,19:00:49,750,1557514850,1,1019,557,22.158497,2019-05-10 08:25:18 NO407,
1046,2019-5-10,19:00:50,0,1557514850,1,1008,557,22.159706,2019-05-10 08:25:18 NO407,
1047,2019-5-10,19:00:50,250,1557514850,1,1001,556,22.160913,2019-05-10 08:25:18 NO407,
1048,2019-5-10,19:00:50,500,1557514851,1,1007,557,22.159706,2019-05-10 08:25:18 NO407,
1049,2019-5-10,19:00:50,750,1557514851,1,1006,557,22.160913,2019-05-10 08:25:18 NO407,
1050,2019-5-10,19:00:51,0,1557514851,1,1008,556,22.15729,2019-05-10 08:25:18 NO407,
1051,2019-5-10,19:00:51,250,1557514851,1,1021,558,22.160913,2019-05-10 08:25:18 NO407,
1052,2019-5-10,19:00:51,500,1557514852,1,1008,559,22.159706,2019-05-10 08:25:18 NO407,
1053,2019-5-10,19:00:51,750,1557514852,1,1009,559,22.162121,2019-05-10 08:25:18 NO407,
1054,2019-5-10,19:00:52,0,1557514852,1,1020,558,22.158497,2019-05-10 08:25:18 NO407,
1055,2019-5-10,19:00:52,250,1557514852,1,1012,560,22.158497,2019-05-10 08:25:18 NO407,
1056,2019-5-10,19:00:52,500,1557514853,1,1011,558,22.15729,2019-05-10 08:25:18 NO407,
1057,2019-5-10,19:00:52,750,1557514853,1,1024,559,22.160913,2019-05-10 08:25:18 NO407,
1058,2019-5-10,19:00:53,0,1557514853,1,1020,561,22.160913,2019-05-10 08:25:18 NO407,
1059,2019-5-10,19:00:53,250,1557514853,1,1013,562,22.158497,2019-05-10 08:25:18 NO407,
1060,2019-5-10,19:00:53,500,1557514854,1,1025,562,22.158497,2019-05-10 08:25:18 NO407,
1061,2019-5-10,19:00:53,750,1557514854,1,1009,562,22.159706,2019-05-10 08:25:18 NO407,
1062,2019-5-10,19:00:54,0,1557514854,1,1020,564,22.160913,2019-05-10 08:25:18 NO407,
1063,2019-5-10,19:00:54,250,1557514854,1,1018,562,22.159706,2019-05-10 08:25:18 NO407,
1064,2019-5-10,19:00:54,500,1557514855,1,1014,560,22.159706,2019-05-10 08:25:18 NO407,
1065,2019-5-10,19:00:54,750,1557514855,1,1003,555,22.160913,2019-05-10 08:25:18 NO407,
1066,2019-5-10,19:00:55,0,1557514855,1,1001,553,22.159706,2019-05-10 08:25:18 NO407,
1067,2019-5-10,19:00:55,250,1557514855,1,1013,551,22.163328,2019-05-10 08:25:18 NO407,
1068,2019-5-10,19:00:55,500,1557514856,1,1006,550,22.162121,2019-05-10 08:25:18 NO407,
1069,2019-5-10,19:00:55,750,1557514856,1,1018,551,22.160913,2019-05-10 08:25:18 NO407,
1070,2019-5-10,19:00:56,0,1557514856,1,1024,553,22.159706,2019-05-10 08:25:18 NO407,
1071,2019-5-10,19:00:56,250,1557514856,1,1004,553,22.158497,2019-05-10 08:25:18 NO407,
1072,2019-5-10,19:00:56,500,1557514857,1,995,551,22.162121,2019-05-10 08:25:18 NO407,
1073,2019-5-10,19:00:56,750,1557514857,1,1014,552,22.159706,2019-05-10 08:25:18 NO407,
1074,2019-5-10,19:00:57,0,1557514857,1,1004,551,22.160913,2019-05-10 08:25:18 NO407,
1075,2019-5-10,19:00:57,250,1557514857,1,1003,552,22.156082,2019-05-10 08:25:18 NO407,
1076,2019-5-10,19:00:57,500,1557514858,1,1025,551,22.159706,2019-05-10 08:25:18 NO407,
1077,2019-5-10,19:00:57,750,1557514858,1,1003,550,22.158497,2019-05-10 08:25:18 NO407,
1078,2019-5-10,19:00:58,0,1557514858,1,1010,550,22.160913,2019-05-10 08:25:18 NO407,
1079,2019-5-10,19:00:58,250,1557514858,1,1019,551,22.159706,2019-05-10 08:25:18 NO407,
1080,2019-5-10,19:00:58,500,1557514859,1,997,549,22.159706,2019-05-10 08:25:18 NO407,
1081,2019-5-10,19:00:58,750,1557514859,1,1003,549,22.159706,2019-05-10 08:25:18 NO407,
1082,2019-5-10,19:00:59,0,1557514859,1,1013,551,22.160913,2019-05-10 08:25:18 NO407,
1083,2019-5-10,19:00:59,250,1557514859,1,1001,552,22.159706,2019-05-10 08:25:18 NO407,
1084,2019-5-10,19:00:59,500,1557514860,1,1002,554,22.159706,2019-05-10 08:25:18 NO407,
1085,2019-5-10,19:00:59,750,1557514860,1,1011,550,22.15729,2019-05-10 08:25:18 NO407,
1086,2019-5-10,19:01:00,0,1557514860,1,998,550,22.162121,2019-05-10 08:25:18 NO407,
1087,2019-5-10,19:01:00,250,1557514860,1,1019,550,22.159706,2019-05-10 08:25:18 NO407,
1088,2019-5-10,19:01:00,500,1557514861,1,1004,550,22.163328,2019-05-10 08:25:18 NO407,
1089,2019-5-10,19:01:00,750,1557514861,1,1016,556,22.15729,2019-05-10 08:25:18 NO407,
1090,2019-5-10,19:01:01,0,1557514861,1,1006,558,22.15729,2019-05-10 08:25:18 NO407,
1091,2019-5-10,19:01:01,250,1557514861,1,1031,559,22.158497,2019-05-10 08:25:18 NO407,
1092,2019-5-10,19:01:01,500,1557514862,1,1024,559,22.158497,2019-05-10 08:25:18 NO407,
1093,2019-5-10,19:01:01,750,1557514862,1,1026,561,22.160913,2019-05-10 08:25:18 NO407,
1094,2019-5-10,19:01:02,0,1557514862,1,1001,557,22.158497,2019-05-10 08:25:18 NO407,
1095,2019-5-10,19:01:02,250,1557514862,1,1019,554,22.158497,2019-05-10 08:25:18 NO407,
1096,2019-5-10,19:01:02,500,1557514863,1,990,548,22.160913,2019-05-10 08:25:18 NO407,
1097,2019-5-10,19:01:02,750,1557514863,1,980,540,22.160913,2019-05-10 08:25:18 NO407,
1098,2019-5-10,19:01:03,0,1557514863,1,1019,550,22.159706,2019-05-10 08:25:18 NO407,
1099,2019-5-10,19:01:03,250,1557514863,1,1042,566,22.156082,2019-05-10 08:25:18 NO407,
1100,2019-5-10,19:01:03,500,1557514864,1,1044,585,22.154873,2019-05-10 08:25:18 NO407,
1101,2019-5-10,19:01:03,750,1557514864,1,1051,588,22.15729,2019-05-10 08:25:18 NO407,
1142,2019-5-10,19:01:14,0,1557514874,1,918,577,22.369843,2019-05-10 08:25:18 NO408,
1143,2019-5-10,19:01:14,250,1557514874,1,915,583,22.328779,2019-05-10 08:25:18 NO408,
1144,2019-5-10,19:01:14,500,1557514875,1,912,581,22.273228,2019-05-10 08:25:18 NO408,
1145,2019-5-10,19:01:14,750,1557514875,1,932,585,22.212843,2019-05-10 08:25:18 NO408,
1146,2019-5-10,19:01:15,0,1557514875,1,1059,665,22.15729,2019-05-10 08:25:18 NO408,
1147,2019-5-10,19:01:15,250,1557514875,1,1077,602,22.154873,2019-05-10 08:25:18 NO408,
1148,2019-5-10,19:01:15,500,1557514876,1,1084,605,22.158497,2019-05-10 08:25:18 NO408,
1149,2019-5-10,19:01:15,750,1557514876,1,1089,605,22.159706,2019-05-10 08:25:18 NO408,
1150,2019-5-10,19:01:16,0,1557514876,1,1076,606,22.160913,2019-05-10 08:25:18 NO408,
1151,2019-5-10,19:01:16,250,1557514876,1,962,547,22.170574,2019-05-10 08:25:18 NO408,
1152,2019-5-10,19:01:16,500,1557514877,1,1056,566,22.15729,2019-05-10 08:25:18 NO408,
1153,2019-5-10,19:01:16,750,1557514877,1,1065,596,22.156082,2019-05-10 08:25:18 NO408,
1154,2019-5-10,19:01:17,0,1557514877,1,1071,592,22.160913,2019-05-10 08:25:18 NO408,
1155,2019-5-10,19:01:17,250,1557514877,1,1049,581,22.162121,2019-05-10 08:25:18 NO408,
1156,2019-5-10,19:01:17,500,1557514878,1,1024,572,22.160913,2019-05-10 08:25:18 NO408,
1157,2019-5-10,19:01:17,750,1557514878,1,1021,563,22.162121,2019-05-10 08:25:18 NO408,
1158,2019-5-10,19:01:18,0,1557514878,1,1018,561,22.162121,2019-05-10 08:25:18 NO408,
1159,2019-5-10,19:01:18,250,1557514878,1,1030,562,22.159706,2019-05-10 08:25:18 NO408,
1160,2019-5-10,19:01:18,500,1557514879,1,1017,564,22.162121,2019-05-10 08:25:18 NO408,
1161,2019-5-10,19:01:18,750,1557514879,1,1009,557,22.158497,2019-05-10 08:25:18 NO408,
1162,2019-5-10,19:01:19,0,1557514879,1,1013,558,22.159706,2019-05-10 08:25:18 NO408,
1163,2019-5-10,19:01:19,250,1557514879,1,1013,556,22.159706,2019-05-10 08:25:18 NO408,
1164,2019-5-10,19:01:19,500,1557514880,1,1015,553,22.162121,2019-05-10 08:25:18 NO408,
1165,2019-5-10,19:01:19,750,1557514880,1,1000,551,22.159706,2019-05-10 08:25:18 NO408,
1166,2019-5-10,19:01:20,0,1557514880,1,998,551,22.158497,2019-05-10 08:25:18 NO408,
